Ion N,Azm,Elv,KE,TOF,X,Y,Z,KE
initial,initial,initial,initial,final,final,final,final,final
17595,0,1.8,1684.51,0.0268637,406.7,10.4823,0,787.299
17596,0,1.8,1348.8,0.0441545,406.7,11.2194,0,451.584
17597,0,1.8,2044.91,0.0211753,406.7,10.9107,0,1147.7
17598,0,1.8,2056.19,0.0210542,406.7,10.9228,0,1158.98
17599,0,1.8,1223.95,0.0939576,402.55,24.8172,0,26.7386
17600,0,1.8,2215.13,0.0195539,406.7,11.0809,0,1317.92
17601,0,1.8,1659.94,0.027463,406.7,10.4554,0,762.726
17602,0,1.8,1765.52,0.025155,406.7,10.5792,0,868.308
17603,0,1.8,1644.26,0.0278692,406.7,10.4393,0,747.052
17604,0,1.8,2274.17,0.0190774,406.7,11.1338,0,1376.95
17605,0,1.8,1228.6,0.0873707,402.55,22.5685,0,31.3897
17606,0,1.8,2305.73,0.0188373,406.7,11.161,0,1408.52
17607,0,1.8,2034.33,0.021291,406.7,10.8992,0,1137.11
17608,0,1.8,1824.48,0.0241128,406.7,10.6525,0,927.269
17609,0,1.8,1759.07,0.0252781,406.7,10.5712,0,861.862
17610,0,1.8,1541.1,0.031159,406.7,10.3747,0,643.887
17611,0,1.8,1934.39,0.0224944,406.7,10.7859,0,1037.17
17612,0,1.8,1845.21,0.0237784,406.7,10.6781,0,947.998
17613,0,1.8,2114.53,0.0204616,406.7,10.9835,0,1217.32
17614,0,1.8,1680.41,0.0269607,406.7,10.4777,0,783.198
17615,0,1.8,1323.78,0.0477046,406.7,11.7031,0,426.571
17616,0,1.8,2382.57,0.0182908,406.7,11.2238,0,1485.36
17617,0,1.8,1603.8,0.029018,406.7,10.4034,0,706.584
17618,0,1.8,2254.76,0.01923,406.7,11.1168,0,1357.54
17619,0,1.8,1436.1,0.036373,406.7,10.5123,0,538.891
17620,0,1.8,2054.29,0.0210745,406.7,10.9207,0,1157.07
17621,0,1.8,1617.93,0.028599,406.7,10.4149,0,720.72
17622,0,1.8,1957.9,0.0221916,406.7,10.8133,0,1060.68
17623,0,1.8,1789.29,0.0247174,406.7,10.6087,0,892.076
17624,0,1.8,1709.56,0.026295,406.7,10.5113,0,812.349
17625,0,1.8,2000.63,0.0216732,406.7,10.862,0,1103.42
17626,0,1.8,1885.2,0.0231738,406.7,10.7271,0,987.989
17627,0,1.8,1417.9,0.0376193,406.7,10.5873,0,520.69
17628,0,1.8,1481.92,0.0337609,406.7,10.407,0,584.705
17629,0,1.8,1639.43,0.0279986,406.7,10.4346,0,742.218
17630,0,1.8,2109.81,0.0205076,406.7,10.9787,0,1212.59
17631,0,1.8,2095.45,0.0206495,406.7,10.964,0,1198.24
17632,0,1.8,1472.54,0.0342444,406.7,10.4211,0,575.33
17633,0,1.8,1365.68,0.0422059,406.7,10.992,0,468.467
17634,0,1.8,2132.58,0.0202887,406.7,11.0016,0,1235.37
17635,0,1.8,2333.9,0.018631,406.7,11.1846,0,1436.68
17636,0,1.8,1301.59,0.0518394,406.7,12.334,0,404.378
17637,0,1.8,1850.78,0.0236912,406.7,10.685,0,953.564
17638,0,1.8,1944.13,0.0223673,406.7,10.7973,0,1046.91
17639,0,1.8,1548.06,0.030895,406.7,10.3755,0,650.845
17640,0,1.8,1565.05,0.0302803,406.7,10.3804,0,667.838
17641,0,1.8,1785.55,0.0247845,406.7,10.6041,0,888.34
17642,0,1.8,2235.75,0.0193832,406.7,11.0997,0,1338.54
17643,0,1.8,1972.4,0.0220112,406.7,10.83,0,1075.19
17644,0,1.8,1234.39,0.0809593,402.55,20.4361,0,37.1759
17645,0,1.8,2231.06,0.0194216,406.7,11.0954,0,1333.85
17646,0,1.8,1697.29,0.0265685,406.7,10.4969,0,800.081
17647,0,1.8,1317.52,0.0487574,406.7,11.86,0,420.308
17648,0,1.8,1236.81,0.0787042,402.55,19.707,0,39.593
17649,0,1.8,2028.1,0.02136,406.7,10.8924,0,1130.89
17650,0,1.8,1939.26,0.0224306,406.7,10.7916,0,1042.04
17651,0,1.8,2154.3,0.0200869,406.7,11.0231,0,1257.09
17652,0,1.8,2253.62,0.019239,406.7,11.1157,0,1356.41
17653,0,1.8,2152.36,0.0201046,406.7,11.0212,0,1255.15
17654,0,1.8,2376.42,0.0183327,406.7,11.2189,0,1479.2
17655,0,1.8,2212.31,0.0195776,406.7,11.0782,0,1315.1
17656,0,1.8,2173.49,0.0199137,406.7,11.0417,0,1276.28
17657,0,1.8,1503.6,0.0327251,406.7,10.3853,0,606.386
17658,0,1.8,1610.75,0.0288092,406.7,10.4089,0,713.542
17659,0,1.8,2381.43,0.0182985,406.7,11.2229,0,1484.22
17660,0,1.8,1639.58,0.0279947,406.7,10.4347,0,742.364
17661,0,1.8,2015.83,0.0214981,406.7,10.8789,0,1118.62
17662,0,1.8,2051.36,0.0211058,406.7,10.9176,0,1154.14
17663,0,1.8,1402.26,0.0388142,406.7,10.6738,0,505.052
17664,0,1.8,1526.27,0.031748,406.7,10.3755,0,629.055
17665,0,1.8,1975.7,0.0219709,406.7,10.8338,0,1078.48
17666,0,1.8,1908.02,0.0228505,406.7,10.7546,0,1010.8
17667,0,1.8,2035.06,0.0212829,406.7,10.9,0,1137.85
17668,0,1.8,1984.37,0.0218658,406.7,10.8437,0,1087.16
17669,0,1.8,1437.6,0.0362763,406.7,10.5071,0,540.392
17670,0,1.8,1297.09,0.0528394,406.7,12.4844,0,399.872
17671,0,1.8,1292.25,0.0539899,406.7,12.6466,0,395.037
17672,0,1.8,1291.63,0.0541444,406.7,12.6669,0,394.42
17673,0,1.8,2222.05,0.019496,406.7,11.0872,0,1324.84
17674,0,1.8,1796.25,0.0245939,406.7,10.6174,0,899.034
17675,0,1.8,1524.44,0.0318233,406.7,10.3759,0,627.224
17676,0,1.8,1746.29,0.0255282,406.7,10.5555,0,849.081
17677,0,1.8,2384.91,0.0182749,406.7,11.2257,0,1487.7
17678,0,1.8,2185.87,0.0198046,406.7,11.0535,0,1288.66
17679,0,1.8,1745.45,0.025545,406.7,10.5545,0,848.239
17680,0,1.8,1641.0,0.0279563,406.7,10.4361,0,743.792
17681,0,1.8,1245.59,0.0719683,402.55,17.6164,0,48.3823
17682,0,1.8,2115.12,0.0204559,406.7,10.9841,0,1217.9
17683,0,1.8,2385.09,0.0182736,406.7,11.2258,0,1487.88
17684,0,1.8,2154.81,0.0200822,406.7,11.0236,0,1257.6
17685,0,1.8,1661.51,0.0274233,406.7,10.4571,0,764.301
17686,0,1.8,2029.2,0.0213477,406.7,10.8936,0,1131.99
17687,0,1.8,2056.78,0.021048,406.7,10.9234,0,1159.56
17688,0,1.8,2200.48,0.0196781,406.7,11.0672,0,1303.27
17689,0,1.8,1635.36,0.0281089,406.7,10.4307,0,738.152
17690,0,1.8,1496.09,0.0330716,406.7,10.3913,0,598.878
17691,0,1.8,1527.22,0.0317091,406.7,10.3754,0,630.007
17692,0,1.8,1665.03,0.0273352,406.7,10.4608,0,767.816
17693,0,1.8,1544.29,0.0310372,406.7,10.375,0,647.073
17694,0,1.8,2270.21,0.0191082,406.7,11.1304,0,1373.0
17695,0,1.8,1876.41,0.0233024,406.7,10.7164,0,979.2
17696,0,1.8,1680.41,0.0269607,406.7,10.4777,0,783.198
17697,0,1.8,2277.32,0.019053,406.7,11.1366,0,1380.1
17698,0,1.8,1429.66,0.0367983,406.7,10.5361,0,532.446
17699,0,1.8,1234.35,0.0809952,402.55,20.4478,0,37.1393
17700,0,1.8,1962.51,0.0221337,406.7,10.8187,0,1065.3
17701,0,1.8,1368.72,0.0418849,406.7,10.9575,0,471.506
17702,0,1.8,1325.91,0.0473646,406.7,11.6535,0,428.696
17703,0,1.8,2283.25,0.0190074,406.7,11.1417,0,1386.04
17704,0,1.8,1855.24,0.0236219,406.7,10.6905,0,958.032
17705,0,1.8,2015.43,0.0215026,406.7,10.8785,0,1118.22
17706,0,1.8,1282.29,0.0566652,406.7,12.9011,0,385.07
17707,0,1.8,1311.51,0.0498451,406.7,12.0261,0,414.302
17708,0,1.8,1517.95,0.0320949,406.7,10.3778,0,620.742
17709,0,1.8,1264.97,0.0620167,402.55,14.8379,0,67.7555
17710,0,1.8,1379.23,0.0408355,406.7,10.8509,0,482.016
17711,0,1.8,2208.17,0.0196126,406.7,11.0744,0,1310.96
17712,0,1.8,1493.05,0.0332155,406.7,10.3941,0,595.839
17713,0,1.8,2262.56,0.0191682,406.7,11.1237,0,1365.34
17714,0,1.8,1263.83,0.0624789,402.55,14.9571,0,66.6203
17715,0,1.8,2183.93,0.0198216,406.7,11.0516,0,1286.72
17716,0,1.8,1891.79,0.0230789,406.7,10.7351,0,994.581
17717,0,1.8,1243.8,0.0731888,402.55,17.9844,0,46.5879
17718,0,1.8,1521.21,0.0319574,406.7,10.3768,0,624.001
17719,0,1.8,2207.73,0.0196163,406.7,11.074,0,1310.52
17720,0,1.8,1835.36,0.0239354,406.7,10.666,0,938.146
17721,0,1.8,1361.39,0.0426728,406.7,11.0437,0,464.182
17722,0,1.8,1344.66,0.0446808,406.7,11.2858,0,447.445
17723,0,1.8,2145.22,0.0201705,406.7,11.0142,0,1248.01
17724,0,1.8,1589.0,0.0294791,406.7,10.393,0,691.789
17725,0,1.8,1632.62,0.0281843,406.7,10.4281,0,735.406
17726,0,1.8,1243.21,0.0736025,402.55,18.1103,0,46.0019
17727,0,1.8,2387.29,0.0182588,406.7,11.2275,0,1490.08
17728,0,1.8,2026.75,0.0213751,406.7,10.8909,0,1129.53
17729,0,1.8,2295.48,0.0189143,406.7,11.1523,0,1398.27
17730,0,1.8,2122.81,0.0203818,406.7,10.9919,0,1225.59
17731,0,1.8,1955.96,0.0222161,406.7,10.8111,0,1058.74
17732,0,1.8,1463.68,0.0347235,406.7,10.4374,0,566.468
17733,0,1.8,1261.16,0.0636147,402.55,15.2544,0,63.9468
17734,0,1.8,2279.29,0.0190378,406.7,11.1383,0,1382.08
17735,0,1.8,1674.77,0.0270961,406.7,10.4714,0,777.558
17736,0,1.8,1294.45,0.0534564,406.7,12.5734,0,397.237
17737,0,1.8,1349.89,0.0440183,406.7,11.2025,0,452.682
17738,0,1.8,1641.08,0.0279543,406.7,10.4362,0,743.866
17739,0,1.8,2392.16,0.018226,406.7,11.2313,0,1494.95
17740,0,1.8,1273.83,0.0587634,402.55,14.0309,0,76.618
17741,0,1.8,1797.78,0.0245669,406.7,10.6193,0,900.572
17742,0,1.8,1598.01,0.0291954,406.7,10.3991,0,700.798
17743,0,1.8,2043.92,0.021186,406.7,10.9096,0,1146.71
17744,0,1.8,1878.43,0.0232728,406.7,10.7189,0,981.214
17745,0,1.8,2122.55,0.0203842,406.7,10.9916,0,1225.34
17746,0,1.8,1354.55,0.043457,406.7,11.1345,0,457.334
17747,0,1.8,1943.65,0.0223735,406.7,10.7968,0,1046.44
17748,0,1.8,1785.96,0.0247773,406.7,10.6046,0,888.743
17749,0,1.8,1435.04,0.036442,406.7,10.516,0,537.829
17750,0,1.8,1944.97,0.0223564,406.7,10.7983,0,1047.76
17751,0,1.8,2087.69,0.0207275,406.7,10.956,0,1190.47
17752,0,1.8,1910.47,0.0228166,406.7,10.7575,0,1013.26
17753,0,1.8,2084.79,0.0207569,406.7,10.9529,0,1187.58
17754,0,1.8,2047.36,0.0211488,406.7,10.9133,0,1150.15
17755,0,1.8,1862.5,0.0235109,406.7,10.6994,0,965.283
17756,0,1.8,1629.8,0.0282624,406.7,10.4254,0,732.586
17757,0,1.8,1925.93,0.0226067,406.7,10.7759,0,1028.71
17758,0,1.8,1534.76,0.0314061,406.7,10.3746,0,637.551
17759,0,1.8,1541.83,0.0311309,406.7,10.3747,0,644.619
17760,0,1.8,2244.39,0.019313,406.7,11.1075,0,1347.18
17761,0,1.8,2092.59,0.0206781,406.7,10.961,0,1195.38
17762,0,1.8,1700.19,0.0265032,406.7,10.5003,0,802.974
17763,0,1.8,1761.42,0.0252331,406.7,10.5741,0,864.206
17764,0,1.8,2103.07,0.0205738,406.7,10.9718,0,1205.85
17765,0,1.8,1369.56,0.0417974,406.7,10.9483,0,472.348
17766,0,1.8,1293.42,0.0537031,406.7,12.6077,0,396.212
17767,0,1.8,2358.21,0.0184585,406.7,11.2044,0,1461.0
17768,0,1.8,2035.39,0.0212793,406.7,10.9004,0,1138.18
17769,0,1.8,1647.27,0.0277899,406.7,10.4423,0,750.055
17770,0,1.8,1307.27,0.0506664,406.7,12.153,0,410.054
17771,0,1.8,1362.27,0.0425756,406.7,11.0328,0,465.061
17772,0,1.8,1926.0,0.0226057,406.7,10.776,0,1028.79
17773,0,1.8,1547.29,0.0309238,406.7,10.3754,0,650.076
17774,0,1.8,2050.29,0.0211172,406.7,10.9165,0,1153.08
17775,0,1.8,1528.35,0.0316628,406.7,10.3752,0,631.142
17776,0,1.8,2270.03,0.0191096,406.7,11.1302,0,1372.82
17777,0,1.8,1506.71,0.0325849,406.7,10.3833,0,609.499
17778,0,1.8,1843.75,0.0238016,406.7,10.6763,0,946.533
17779,0,1.8,2394.65,0.0182093,406.7,11.2333,0,1497.44
17780,0,1.8,2346.2,0.0185431,406.7,11.1946,0,1448.99
17781,0,1.8,2208.61,0.0196088,406.7,11.0748,0,1311.4
17782,0,1.8,1280.39,0.0572334,406.7,12.9065,0,383.187
17783,0,1.8,2056.78,0.021048,406.7,10.9234,0,1159.56
17784,0,1.8,1645.58,0.0278343,406.7,10.4406,0,748.37
17785,0,1.8,1645.99,0.0278237,406.7,10.441,0,748.773
17786,0,1.8,1982.62,0.0218869,406.7,10.8417,0,1085.4
17787,0,1.8,2243.88,0.0193172,406.7,11.107,0,1346.67
17788,0,1.8,2193.19,0.0197408,406.7,11.0604,0,1295.98
17789,0,1.8,1507.0,0.0325718,406.7,10.3831,0,609.792
17790,0,1.8,1396.7,0.0392717,406.7,10.7106,0,499.485
17791,0,1.8,1284.45,0.0560449,406.7,12.868,0,387.25
17792,0,1.8,1600.02,0.0291332,406.7,10.4006,0,702.812
17793,0,1.8,1768.52,0.0250983,406.7,10.5829,0,871.311
17794,0,1.8,1362.16,0.0425877,406.7,11.0341,0,464.951
17795,0,1.8,2149.87,0.0201275,406.7,11.0187,0,1252.66
17796,0,1.8,2083.25,0.0207725,406.7,10.9513,0,1186.04
17797,0,1.8,1385.97,0.0402076,406.7,10.7918,0,488.756
17798,0,1.8,1992.1,0.0217736,406.7,10.8524,0,1094.89
17799,0,1.8,2162.36,0.0200136,406.7,11.0309,0,1265.15
17800,0,1.8,1291.56,0.0541627,406.7,12.6693,0,394.347
17801,0,1.8,1966.87,0.0220794,406.7,10.8237,0,1069.66
17802,0,1.8,2203.05,0.0196562,406.7,11.0696,0,1305.83
17803,0,1.8,2355.5,0.0184775,406.7,11.2022,0,1458.29
17804,0,1.8,2173.93,0.0199098,406.7,11.0421,0,1276.72
17805,0,1.8,2315.0,0.0187687,406.7,11.1688,0,1417.79
17806,0,1.8,1231.68,0.0837623,402.55,21.3588,0,34.4659
17807,0,1.8,1874.65,0.0233284,406.7,10.7143,0,977.442
17808,0,1.8,1728.31,0.0258943,406.7,10.5337,0,831.1
17809,0,1.8,2333.79,0.0186318,406.7,11.1845,0,1436.57
17810,0,1.8,2075.45,0.0208525,406.7,10.9432,0,1178.24
17811,0,1.8,2204.77,0.0196415,406.7,11.0712,0,1307.55
17812,0,1.8,1868.87,0.0234147,406.7,10.7072,0,971.656
17813,0,1.8,1775.3,0.0249719,406.7,10.5913,0,878.086
17814,0,1.8,1595.04,0.0292878,406.7,10.397,0,697.831
17815,0,1.8,2212.53,0.0195757,406.7,11.0785,0,1315.32
17816,0,1.8,2248.09,0.0192833,406.7,11.1108,0,1350.88
17817,0,1.8,1523.08,0.0318795,406.7,10.3763,0,625.869
17818,0,1.8,1816.32,0.0242488,406.7,10.6423,0,919.103
17819,0,1.8,1591.56,0.0293974,406.7,10.3947,0,694.352
17820,0,1.8,1472.4,0.0342521,406.7,10.4213,0,575.184
17821,0,1.8,1296.02,0.053085,406.7,12.5203,0,398.81
17822,0,1.8,1968.37,0.0220608,406.7,10.8254,0,1071.16
17823,0,1.8,2097.13,0.0206327,406.7,10.9657,0,1199.92
17824,0,1.8,1347.95,0.0442599,406.7,11.2325,0,450.742
17825,0,1.8,1460.68,0.0348911,406.7,10.4437,0,563.465
17826,0,1.8,2196.49,0.0197124,406.7,11.0635,0,1299.28
17827,0,1.8,1357.95,0.043061,406.7,11.088,0,460.74
17828,0,1.8,2194.4,0.0197304,406.7,11.0615,0,1297.19
17829,0,1.8,1640.02,0.0279828,406.7,10.4351,0,742.804
17830,0,1.8,1286.47,0.0554881,406.7,12.8214,0,389.247
17831,0,1.8,2253.47,0.0192402,406.7,11.1156,0,1356.26
17832,0,1.8,1864.11,0.0234864,406.7,10.7014,0,966.895
17833,0,1.8,1405.34,0.038569,406.7,10.6549,0,508.128
17834,0,1.8,1338.03,0.0455699,406.7,11.4025,0,440.817
17835,0,1.8,1442.66,0.035957,406.7,10.4907,0,545.446
17836,0,1.8,2104.64,0.0205583,406.7,10.9734,0,1207.43
17837,0,1.8,1739.77,0.025659,406.7,10.5476,0,842.562
17838,0,1.8,1725.31,0.0259571,406.7,10.53,0,828.097
17839,0,1.8,1633.53,0.0281591,406.7,10.4289,0,736.321
17840,0,1.8,1301.26,0.0519104,406.7,12.3448,0,404.049
17841,0,1.8,1759.81,0.025264,406.7,10.5722,0,862.595
17842,0,1.8,1281.19,0.0569903,406.7,12.9078,0,383.99
17843,0,1.8,1579.37,0.0297927,406.7,10.3872,0,682.157
17844,0,1.8,1237.83,0.0778083,402.55,19.4211,0,40.6184
17845,0,1.8,1383.44,0.0404392,406.7,10.8132,0,486.228
17846,0,1.8,1843.89,0.0237993,406.7,10.6765,0,946.679
17847,0,1.8,2390.0,0.0182405,406.7,11.2297,0,1492.79
17848,0,1.8,2112.77,0.0204787,406.7,10.9817,0,1215.56
17849,0,1.8,2031.62,0.0213209,406.7,10.8962,0,1134.4
17850,0,1.8,2101.9,0.0205854,406.7,10.9706,0,1204.68
17851,0,1.8,2145.37,0.0201691,406.7,11.0143,0,1248.15
17852,0,1.8,1448.23,0.035616,406.7,10.4744,0,551.013
17853,0,1.8,1650.71,0.0276998,406.7,10.4458,0,753.497
17854,0,1.8,1276.58,0.0578654,402.55,13.8183,0,79.3647
17855,0,1.8,1799.25,0.0245413,406.7,10.6211,0,902.037
17856,0,1.8,2329.83,0.0186604,406.7,11.1812,0,1432.62
17857,0,1.8,1344.0,0.0447666,406.7,11.2969,0,446.785
17858,0,1.8,1578.49,0.0298219,406.7,10.3868,0,681.278
17859,0,1.8,1559.81,0.0304654,406.7,10.3785,0,662.601
17860,0,1.8,2214.11,0.0195625,406.7,11.0799,0,1316.89
17861,0,1.8,1898.75,0.02298,406.7,10.7435,0,1001.54
17862,0,1.8,1375.31,0.0412163,406.7,10.8885,0,478.099
17863,0,1.8,2335.4,0.0186202,406.7,11.1858,0,1438.19
17864,0,1.8,1341.51,0.0450959,406.7,11.3396,0,444.295
17865,0,1.8,1497.12,0.0330236,406.7,10.3904,0,599.904
17866,0,1.8,1609.4,0.0288495,406.7,10.4078,0,712.187
17867,0,1.8,2232.38,0.0194108,406.7,11.0966,0,1335.17
17868,0,1.8,1992.65,0.0217671,406.7,10.853,0,1095.44
17869,0,1.8,1698.17,0.0265486,406.7,10.4979,0,800.96
17870,0,1.8,1801.74,0.0244979,406.7,10.6242,0,904.527
17871,0,1.8,1493.16,0.0332102,406.7,10.394,0,595.948
17872,0,1.8,1624.34,0.0284156,406.7,10.4205,0,727.129
17873,0,1.8,1778.52,0.0249125,406.7,10.5953,0,881.309
17874,0,1.8,2180.12,0.019855,406.7,11.048,0,1282.91
17875,0,1.8,2261.38,0.0191774,406.7,11.1226,0,1364.17
17876,0,1.8,1524.58,0.0318173,406.7,10.3759,0,627.37
17877,0,1.8,1718.94,0.0260921,406.7,10.5224,0,821.724
17878,0,1.8,1469.32,0.034416,406.7,10.4266,0,572.107
17879,0,1.8,2161.7,0.0200196,406.7,11.0303,0,1264.49
17880,0,1.8,1621.96,0.0284832,406.7,10.4184,0,724.749
17881,0,1.8,2324.56,0.0186986,406.7,11.1768,0,1427.35
17882,0,1.8,2080.25,0.0208032,406.7,10.9482,0,1183.04
17883,0,1.8,1682.5,0.0269112,406.7,10.48,0,785.285
17884,0,1.8,1888.9,0.0231204,406.7,10.7316,0,991.688
17885,0,1.8,2366.31,0.0184023,406.7,11.2109,0,1469.09
17886,0,1.8,1435.74,0.0363968,406.7,10.5135,0,538.525
17887,0,1.8,1547.8,0.0309046,406.7,10.3755,0,650.589
17888,0,1.8,1374.83,0.0412634,406.7,10.8932,0,477.622
17889,0,1.8,1630.9,0.0282319,406.7,10.4265,0,733.685
17890,0,1.8,1570.91,0.0300776,406.7,10.3829,0,673.697
17891,0,1.8,1667.08,0.0272843,406.7,10.463,0,769.867
17892,0,1.8,2107.54,0.0205298,406.7,10.9764,0,1210.32
17893,0,1.8,1366.78,0.0420889,406.7,10.9793,0,469.566
17894,0,1.8,1344.88,0.0446523,406.7,11.2822,0,447.665
17895,0,1.8,1849.46,0.0237118,406.7,10.6834,0,952.246
17896,0,1.8,1699.93,0.0265089,406.7,10.5,0,802.717
17897,0,1.8,1413.84,0.037918,406.7,10.6076,0,516.625
17898,0,1.8,2201.87,0.0196662,406.7,11.0685,0,1304.66
17899,0,1.8,1470.6,0.0343474,406.7,10.4244,0,573.389
17900,0,1.8,2299.95,0.0188806,406.7,11.1561,0,1402.74
17901,0,1.8,2304.12,0.0188493,406.7,11.1596,0,1406.91
17902,0,1.8,1419.07,0.0375347,406.7,10.5817,0,521.862
17903,0,1.8,1879.23,0.0232609,406.7,10.7198,0,982.02
17904,0,1.8,1720.47,0.0260593,406.7,10.5242,0,823.263
17905,0,1.8,2021.07,0.0214388,406.7,10.8847,0,1123.86
17906,0,1.8,1378.64,0.0408917,406.7,10.8564,0,481.43
17907,0,1.8,1531.1,0.031552,406.7,10.3748,0,633.889
17908,0,1.8,1587.9,0.0295143,406.7,10.3923,0,690.69
17909,0,1.8,1705.06,0.0263943,406.7,10.506,0,807.844
17910,0,1.8,1601.42,0.0290905,406.7,10.4016,0,704.204
17911,0,1.8,2037.77,0.0212531,406.7,10.9029,0,1140.56
17912,0,1.8,1945.52,0.0223493,406.7,10.7989,0,1048.31
17913,0,1.8,1592.41,0.0293708,406.7,10.3952,0,695.195
17914,0,1.8,2079.85,0.0208073,406.7,10.9478,0,1182.64
17915,0,1.8,1917.69,0.0227178,406.7,10.7661,0,1020.47
17916,0,1.8,1550.22,0.0308145,406.7,10.3759,0,653.006
17917,0,1.8,1475.47,0.0340908,406.7,10.4163,0,578.26
17918,0,1.8,1447.71,0.035647,406.7,10.4758,0,550.5
17919,0,1.8,2237.18,0.0193715,406.7,11.101,0,1339.97
17920,0,1.8,2099.7,0.0206072,406.7,10.9684,0,1202.49
17921,0,1.8,1371.21,0.041628,406.7,10.9305,0,473.997
17922,0,1.8,1724.1,0.0259825,406.7,10.5286,0,826.888
17923,0,1.8,2128.81,0.0203244,406.7,10.9979,0,1231.6
17924,0,1.8,2027.33,0.0213685,406.7,10.8916,0,1130.12
17925,0,1.8,2286.25,0.0189844,406.7,11.1443,0,1389.04
17926,0,1.8,1968.88,0.0220545,406.7,10.826,0,1071.67
17927,0,1.8,2374.44,0.0183462,406.7,11.2174,0,1477.23
17928,0,1.8,2102.92,0.0205752,406.7,10.9717,0,1205.71
17929,0,1.8,1564.9,0.0302854,406.7,10.3804,0,667.691
17930,0,1.8,2187.59,0.0197895,406.7,11.0551,0,1290.38
17931,0,1.8,2240.84,0.0193418,406.7,11.1043,0,1343.63
17932,0,1.8,1276.03,0.0580413,402.55,13.8596,0,78.8154
17933,0,1.8,1909.08,0.0228358,406.7,10.7559,0,1011.87
17934,0,1.8,2223.0,0.0194881,406.7,11.0881,0,1325.79
17935,0,1.8,1754.9,0.0253589,406.7,10.5661,0,857.687
17936,0,1.8,1400.07,0.0389927,406.7,10.6879,0,502.855
17937,0,1.8,2156.06,0.0200708,406.7,11.0248,0,1258.85
17938,0,1.8,1370.92,0.041658,406.7,10.9337,0,473.704
17939,0,1.8,1806.46,0.0244162,406.7,10.6301,0,909.252
17940,0,1.8,1674.22,0.0271094,406.7,10.4708,0,777.009
17941,0,1.8,2102.7,0.0205774,406.7,10.9714,0,1205.49
17942,0,1.8,1457.6,0.0350656,406.7,10.4506,0,560.388
17943,0,1.8,2265.74,0.0191432,406.7,11.1265,0,1368.53
17944,0,1.8,1440.68,0.0360808,406.7,10.4969,0,543.469
17945,0,1.8,1463.28,0.0347458,406.7,10.4383,0,566.065
17946,0,1.8,2316.57,0.0187571,406.7,11.1701,0,1419.36
17947,0,1.8,1303.16,0.0515047,406.7,12.2826,0,405.952
17948,0,1.8,1775.41,0.0249699,406.7,10.5915,0,878.196
17949,0,1.8,1248.45,0.0701579,402.55,17.0804,0,51.2389
17950,0,1.8,2001.84,0.0216591,406.7,10.8634,0,1104.63
17951,0,1.8,2099.33,0.0206108,406.7,10.968,0,1202.12
17952,0,1.8,1708.57,0.0263167,406.7,10.5101,0,811.36
17953,0,1.8,2052.42,0.0210944,406.7,10.9187,0,1155.21
17954,0,1.8,1475.8,0.0340737,406.7,10.4158,0,578.589
17955,0,1.8,1331.62,0.0464895,406.7,11.5287,0,434.407
17956,0,1.8,2313.64,0.0187786,406.7,11.1677,0,1416.43
17957,0,1.8,1536.63,0.0313326,406.7,10.3745,0,639.419
17958,0,1.8,2108.52,0.0205201,406.7,10.9774,0,1211.31
17959,0,1.8,1626.65,0.0283505,406.7,10.4226,0,729.436
17960,0,1.8,1301.52,0.0518552,406.7,12.3364,0,404.305
17961,0,1.8,2397.03,0.0181934,406.7,11.2351,0,1499.82
17962,0,1.8,1726.15,0.0259394,406.7,10.5311,0,828.939
17963,0,1.8,1964.05,0.0221145,406.7,10.8204,0,1066.84
17964,0,1.8,2158.0,0.0200531,406.7,11.0267,0,1260.79
17965,0,1.8,1902.01,0.0229342,406.7,10.7474,0,1004.8
17966,0,1.8,1546.52,0.0309527,406.7,10.3753,0,649.307
17967,0,1.8,2220.88,0.0195058,406.7,11.0861,0,1323.67
17968,0,1.8,1261.16,0.0636147,402.55,15.2544,0,63.9468
17969,0,1.8,1889.63,0.0231099,406.7,10.7325,0,992.421
17970,0,1.8,2138.41,0.020234,406.7,11.0074,0,1241.19
17971,0,1.8,2242.85,0.0193255,406.7,11.1061,0,1345.64
17972,0,1.8,2217.4,0.0195348,406.7,11.0829,0,1320.19
17973,0,1.8,1910.14,0.0228211,406.7,10.7571,0,1012.93
17974,0,1.8,1942.92,0.0223829,406.7,10.7959,0,1045.71
17975,0,1.8,1630.64,0.028239,406.7,10.4262,0,733.428
17976,0,1.8,1652.36,0.027657,406.7,10.4475,0,755.145
17977,0,1.8,1202.67,0.0559644,209.542,17.7,0,5.46113
17978,0,1.8,1693.81,0.0266478,406.7,10.4929,0,796.601
17979,0,1.8,2228.79,0.0194403,406.7,11.0934,0,1331.58
17980,0,1.8,1695.24,0.0266151,406.7,10.4945,0,798.03
17981,0,1.8,2193.01,0.0197424,406.7,11.0602,0,1295.8
17982,0,1.8,1874.95,0.0233241,406.7,10.7146,0,977.735
17983,0,1.8,1503.63,0.0327234,406.7,10.3853,0,606.423
17984,0,1.8,1793.17,0.0246483,406.7,10.6135,0,895.958
17985,0,1.8,1599.33,0.0291547,406.7,10.4001,0,702.116
17986,0,1.8,1351.32,0.0438433,406.7,11.181,0,454.111
17987,0,1.8,1599.69,0.0291434,406.7,10.4003,0,702.482
17988,0,1.8,2294.09,0.0189248,406.7,11.1511,0,1396.88
17989,0,1.8,1435.08,0.0364396,406.7,10.5159,0,537.865
